ID,Vaccinated,Vaccinated(%),Unvaccinated,Unvaccinated(%),Healthy vaccinated,Healthy vaccinated(%),Healthy unvaccinated,Healthy unvaccinated(%),Infected vaccinated,Infected vaccinated(%),Infected unvaccinated,Infected unvaccinated(%),Herd Immunity,Herd Immunity Current,Herd Immunity Needed,population,Rnull,Rrange,natImmunity,vacImmunity,vaccinated,totInfected
7314,500.0,50.0,500.0,50.0,8.9,1.78,10.65,2.13,491.1,98.22,489.35,97.87,0.0,80.0,20.0,1000.0,5.0,0.0,0.2,0.2,0.5,0.979
7315,600.0,60.0,400.0,40.0,10.5,1.755,9.25,2.31,589.5,98.245,390.75,97.69,0.0,80.0,20.0,1000.0,5.0,0.0,0.2,0.2,0.6,0.98
7316,700.0,70.0,300.0,30.0,12.35,1.77,5.85,1.955,687.65,98.23,294.15,98.045,0.0,80.0,20.0,1000.0,5.0,0.0,0.2,0.2,0.7,0.981
7317,800.0,80.0,200.0,20.0,16.5,2.06,3.75,1.875,783.5,97.94,196.25,98.125,0.0,80.0,20.0,1000.0,5.0,0.0,0.2,0.2,0.8,0.979
7318,900.0,90.0,100.0,10.0,17.15,1.91,1.85,1.85,882.85,98.09,98.15,98.15,0.0,80.0,20.0,1000.0,5.0,0.0,0.2,0.2,0.9,0.981
7319,1000.0,100.0,0.0,0.0,19.6,1.96,0.0,0.0,980.4,98.04,0.0,0.0,0.0,80.0,20.0,1000.0,5.0,0.0,0.2,0.2,1.0,0.98
7320,100.0,10.0,900.0,90.0,3.25,3.25,17.4,1.935,96.75,96.75,882.6,98.065,0.0,80.0,21.0,1000.0,5.0,0.0,0.2,0.3,0.1,0.978
7321,200.0,20.0,800.0,80.0,5.75,2.875,15.7,1.96,194.25,97.125,784.3,98.04,0.0,80.0,22.0,1000.0,5.0,0.0,0.2,0.3,0.2,0.978
7322,300.0,30.0,700.0,70.0,9.25,3.08,13.4,1.915,290.75,96.92,686.6,98.085,0.0,80.0,23.0,1000.0,5.0,0.0,0.2,0.3,0.3,0.977
7323,400.0,40.0,600.0,60.0,11.4,2.855,11.55,1.91,388.6,97.145,588.45,98.09,0.0,80.0,24.0,1000.0,5.0,0.0,0.2,0.3,0.4,0.978
7324,500.0,50.0,500.0,50.0,16.3,3.26,10.35,2.07,483.7,96.74,489.65,97.93,0.0,80.0,25.0,1000.0,5.0,0.0,0.2,0.3,0.5,0.974
7325,600.0,60.0,400.0,40.0,19.55,3.265,8.2,2.05,580.45,96.735,391.8,97.95,0.0,80.0,26.0,1000.0,5.0,0.0,0.2,0.3,0.6,0.971
7326,700.0,70.0,300.0,30.0,21.45,3.065,5.95,1.985,678.55,96.935,294.05,98.015,0.0,80.0,27.0,1000.0,5.0,0.0,0.2,0.3,0.7,0.973
7327,800.0,80.0,200.0,20.0,27.45,3.43,4.3,2.15,772.55,96.57,195.7,97.85,0.0,80.0,28.0,1000.0,5.0,0.0,0.2,0.3,0.8,0.968
7328,900.0,90.0,100.0,10.0,28.15,3.135,2.35,2.35,871.85,96.865,97.65,97.65,0.0,80.0,29.0,1000.0,5.0,0.0,0.2,0.3,0.9,0.968
7329,1000.0,100.0,0.0,0.0,33.55,3.355,0.0,0.0,966.45,96.645,0.0,0.0,0.0,80.0,30.0,1000.0,5.0,0.0,0.2,0.3,1.0,0.966
7330,100.0,10.0,900.0,90.0,4.85,4.85,17.6,1.95,95.15,95.15,882.4,98.05,0.0,80.0,22.0,1000.0,5.0,0.0,0.2,0.4,0.1,0.977
7331,200.0,20.0,800.0,80.0,11.05,5.525,17.0,2.135,188.95,94.475,783.0,97.865,0.0,80.0,24.0,1000.0,5.0,0.0,0.2,0.4,0.2,0.972
7332,300.0,30.0,700.0,70.0,17.1,5.71,14.25,2.05,282.9,94.29,685.75,97.95,0.0,80.0,26.0,1000.0,5.0,0.0,0.2,0.4,0.3,0.968
7333,400.0,40.0,600.0,60.0,23.45,5.88,13.45,2.24,376.55,94.12,586.55,97.76,0.0,80.0,28.0,1000.0,5.0,0.0,0.2,0.4,0.4,0.963
7334,500.0,50.0,500.0,50.0,27.3,5.46,10.45,2.09,472.7,94.54,489.55,97.91,0.0,80.0,30.0,1000.0,5.0,0.0,0.2,0.4,0.5,0.961
7335,600.0,60.0,400.0,40.0,36.85,6.14,8.2,2.065,563.15,93.86,391.8,97.935,0.0,80.0,32.0,1000.0,5.0,0.0,0.2,0.4,0.6,0.955
7336,700.0,70.0,300.0,30.0,41.45,5.93,6.85,2.275,658.55,94.07,293.15,97.725,0.0,80.0,34.0,1000.0,5.0,0.0,0.2,0.4,0.7,0.95
7337,800.0,80.0,200.0,20.0,47.05,5.88,4.6,2.3,752.95,94.12,195.4,97.7,0.0,80.0,36.0,1000.0,5.0,0.0,0.2,0.4,0.8,0.949
7338,900.0,90.0,100.0,10.0,54.85,6.095,2.3,2.3,845.15,93.905,97.7,97.7,0.0,80.0,38.0,1000.0,5.0,0.0,0.2,0.4,0.9,0.943
7339,1000.0,100.0,0.0,0.0,59.25,5.925,0.0,0.0,940.75,94.075,0.0,0.0,0.0,80.0,40.0,1000.0,5.0,0.0,0.2,0.4,1.0,0.939
7340,100.0,10.0,900.0,90.0,14.05,14.05,61.75,6.86,85.95,85.95,838.25,93.14,0.0,80.0,23.0,1000.0,5.0,0.0,0.2,0.5,0.1,0.924
7341,200.0,20.0,800.0,80.0,16.85,8.425,16.3,2.035,183.15,91.575,783.7,97.965,0.0,80.0,26.0,1000.0,5.0,0.0,0.2,0.5,0.2,0.966
7342,300.0,30.0,700.0,70.0,27.45,9.145,13.45,1.915,272.55,90.855,686.55,98.085,0.0,80.0,29.0,1000.0,5.0,0.0,0.2,0.5,0.3,0.959
7343,400.0,40.0,600.0,60.0,33.65,8.41,12.6,2.09,366.35,91.59,587.4,97.91,0.0,80.0,32.0,1000.0,5.0,0.0,0.2,0.5,0.4,0.953
7344,500.0,50.0,500.0,50.0,47.15,9.43,12.3,2.46,452.85,90.57,487.7,97.54,0.0,80.0,35.0,1000.0,5.0,0.0,0.2,0.5,0.5,0.94
7345,600.0,60.0,400.0,40.0,59.75,9.955,9.8,2.455,540.25,90.045,390.2,97.545,0.0,80.0,38.0,1000.0,5.0,0.0,0.2,0.5,0.6,0.93
7346,700.0,70.0,300.0,30.0,67.35,9.615,7.1,2.375,632.65,90.385,292.9,97.625,0.0,80.0,41.0,1000.0,5.0,0.0,0.2,0.5,0.7,0.925
7347,800.0,80.0,200.0,20.0,117.6,14.705,15.0,7.5,682.4,85.295,185.0,92.5,0.0,80.0,44.0,1000.0,5.0,0.0,0.2,0.5,0.8,0.868
7348,900.0,90.0,100.0,10.0,95.7,10.635,2.35,2.35,804.3,89.365,97.65,97.65,0.0,80.0,47.0,1000.0,5.0,0.0,0.2,0.5,0.9,0.903
7349,1000.0,100.0,0.0,0.0,152.5,15.25,0.0,0.0,847.5,84.75,0.0,0.0,0.0,80.0,50.0,1000.0,5.0,0.0,0.2,0.5,1.0,0.848
7350,100.0,10.0,900.0,90.0,14.05,14.05,17.05,1.885,85.95,85.95,882.95,98.115,0.0,80.0,24.0,1000.0,5.0,0.0,0.2,0.6,0.1,0.968
7351,200.0,20.0,800.0,80.0,28.6,14.3,17.4,2.175,171.4,85.7,782.6,97.825,0.0,80.0,28.0,1000.0,5.0,0.0,0.2,0.6,0.2,0.953
7352,300.0,30.0,700.0,70.0,48.75,16.255,16.7,2.39,251.25,83.745,683.3,97.61,0.0,80.0,32.0,1000.0,5.0,0.0,0.2,0.6,0.3,0.934
7353,400.0,40.0,600.0,60.0,63.1,15.77,16.1,2.68,336.9,84.23,583.9,97.32,0.0,80.0,36.0,1000.0,5.0,0.0,0.2,0.6,0.4,0.921
7354,500.0,50.0,500.0,50.0,84.35,16.87,13.25,2.65,415.65,83.13,486.75,97.35,0.0,80.0,40.0,1000.0,5.0,0.0,0.2,0.6,0.5,0.902
7355,600.0,60.0,400.0,40.0,102.95,17.155,11.4,2.845,497.05,82.845,388.6,97.155,0.0,80.0,44.0,1000.0,5.0,0.0,0.2,0.6,0.6,0.886
7356,700.0,70.0,300.0,30.0,150.0,21.435,24.2,8.07,550.0,78.565,275.8,91.93,0.0,80.0,48.0,1000.0,5.0,0.0,0.2,0.6,0.7,0.826
7357,800.0,80.0,200.0,20.0,209.8,26.235,26.25,13.125,590.2,73.765,173.75,86.875,0.0,80.0,52.0,1000.0,5.0,0.0,0.2,0.6,0.8,0.762
7358,900.0,90.0,100.0,10.0,182.75,20.315,4.85,4.85,717.25,79.685,95.15,95.15,0.0,80.0,56.0,1000.0,5.0,0.0,0.2,0.6,0.9,0.812
7359,1000.0,100.0,0.0,0.0,199.3,19.93,0.0,0.0,800.7,80.07,0.0,0.0,0.0,80.0,60.0,1000.0,5.0,0.0,0.2,0.6,1.0,0.802
7360,100.0,10.0,900.0,90.0,22.5,22.5,19.05,2.12,77.5,77.5,880.95,97.88,0.0,80.0,25.0,1000.0,5.0,0.0,0.2,0.7,0.1,0.958
7361,200.0,20.0,800.0,80.0,48.6,24.3,20.35,2.545,151.4,75.7,779.65,97.455,0.0,80.0,30.0,1000.0,5.0,0.0,0.2,0.7,0.2,0.932
7362,300.0,30.0,700.0,70.0,78.55,26.185,20.35,2.91,221.45,73.815,679.65,97.09,0.0,80.0,35.0,1000.0,5.0,0.0,0.2,0.7,0.3,0.901
7363,400.0,40.0,600.0,60.0,106.1,26.525,17.35,2.89,293.9,73.475,582.65,97.11,0.0,80.0,40.0,1000.0,5.0,0.0,0.2,0.7,0.4,0.876
7364,500.0,50.0,500.0,50.0,146.55,29.31,17.95,3.59,353.45,70.69,482.05,96.41,0.0,80.0,45.0,1000.0,5.0,0.0,0.2,0.7,0.5,0.834
7365,600.0,60.0,400.0,40.0,195.9,32.65,34.45,8.615,404.1,67.35,365.55,91.385,0.0,80.0,50.0,1000.0,5.0,0.0,0.2,0.7,0.6,0.77
7366,700.0,70.0,300.0,30.0,220.55,31.495,14.35,4.79,479.45,68.505,285.65,95.21,0.0,80.0,55.0,1000.0,5.0,0.0,0.2,0.7,0.7,0.766
7367,800.0,80.0,200.0,20.0,460.1,57.515,77.55,38.775,339.9,42.485,122.45,61.225,0.0,80.0,60.0,1000.0,5.0,0.0,0.2,0.7,0.8,0.462
7368,900.0,90.0,100.0,10.0,513.3,57.04,35.0,35.0,386.7,42.96,65.0,65.0,0.0,80.0,65.0,1000.0,5.0,0.0,0.2,0.7,0.9,0.451
7369,1000.0,100.0,0.0,0.0,595.1,59.51,0.0,0.0,404.9,40.49,0.0,0.0,0.0,80.0,70.0,1000.0,5.0,0.0,0.2,0.7,1.0,0.404
7370,100.0,10.0,900.0,90.0,36.05,36.05,20.75,2.31,63.95,63.95,879.25,97.69,0.0,80.0,26.0,1000.0,5.0,0.0,0.2,0.8,0.1,0.942
7371,200.0,20.0,800.0,80.0,84.5,42.25,21.9,2.74,115.5,57.75,778.1,97.26,0.0,80.0,32.0,1000.0,5.0,0.0,0.2,0.8,0.2,0.895
7372,300.0,30.0,700.0,70.0,144.5,48.16,92.1,13.155,155.5,51.84,607.9,86.845,0.0,80.0,38.0,1000.0,5.0,0.0,0.2,0.8,0.3,0.762
7373,400.0,40.0,600.0,60.0,182.1,45.535,24.9,4.15,217.9,54.465,575.1,95.85,0.0,80.0,44.0,1000.0,5.0,0.0,0.2,0.8,0.4,0.793
7374,500.0,50.0,500.0,50.0,242.05,48.41,26.0,5.2,257.95,51.59,474.0,94.8,0.0,80.0,50.0,1000.0,5.0,0.0,0.2,0.8,0.5,0.732
7375,600.0,60.0,400.0,40.0,298.0,49.68,26.4,6.61,302.0,50.32,373.6,93.39,0.0,80.0,56.0,1000.0,5.0,0.0,0.2,0.8,0.6,0.676
7376,700.0,70.0,300.0,30.0,458.6,65.525,84.4,28.14,241.4,34.475,215.6,71.86,0.0,80.0,62.0,1000.0,5.0,0.0,0.2,0.8,0.7,0.456
7377,800.0,80.0,200.0,20.0,569.75,71.22,72.25,36.125,230.25,28.78,127.75,63.875,0.0,80.0,68.0,1000.0,5.0,0.0,0.2,0.8,0.8,0.358
7378,900.0,90.0,100.0,10.0,768.2,85.36,59.65,59.65,131.8,14.64,40.35,40.35,0.0,80.0,74.0,1000.0,5.0,0.0,0.2,0.8,0.9,0.171
7379,1000.0,100.0,0.0,0.0,979.75,97.975,0.0,0.0,20.25,2.025,0.0,0.0,1.0,80.0,80.0,1000.0,5.0,0.0,0.2,0.8,1.0,0.019
7380,100.0,10.0,900.0,90.0,63.5,63.5,23.5,2.605,36.5,36.5,876.5,97.395,0.0,80.0,27.0,1000.0,5.0,0.0,0.2,0.9,0.1,0.913
7381,200.0,20.0,800.0,80.0,131.3,65.65,27.3,3.41,68.7,34.35,772.7,96.59,0.0,80.0,34.0,1000.0,5.0,0.0,0.2,0.9,0.2,0.842
7382,300.0,30.0,700.0,70.0,208.3,69.44,67.4,9.635,91.7,30.56,632.6,90.365,0.0,80.0,41.0,1000.0,5.0,0.0,0.2,0.9,0.3,0.725
7383,400.0,40.0,600.0,60.0,290.45,72.605,68.6,11.44,109.55,27.395,531.4,88.56,0.0,80.0,48.0,1000.0,5.0,0.0,0.2,0.9,0.4,0.642
7384,500.0,50.0,500.0,50.0,370.6,74.12,49.15,9.83,129.4,25.88,450.85,90.17,0.0,80.0,55.0,1000.0,5.0,0.0,0.2,0.9,0.5,0.58
7385,600.0,60.0,400.0,40.0,486.5,81.09,96.6,24.145,113.5,18.91,303.4,75.855,0.0,80.0,62.0,1000.0,5.0,0.0,0.2,0.9,0.6,0.416
7386,700.0,70.0,300.0,30.0,623.7,89.105,140.35,46.79,76.3,10.895,159.65,53.21,0.0,80.0,69.0,1000.0,5.0,0.0,0.2,0.9,0.7,0.236
7387,800.0,80.0,200.0,20.0,771.35,96.43,157.25,78.625,28.65,3.57,42.75,21.375,0.0,80.0,76.0,1000.0,5.0,0.0,0.2,0.9,0.8,0.07
7388,900.0,90.0,100.0,10.0,897.25,99.705,98.6,98.6,2.75,0.295,1.4,1.4,1.0,80.0,83.0,1000.0,5.0,0.0,0.2,0.9,0.9,0.002
7389,1000.0,100.0,0.0,0.0,997.85,99.785,0.0,0.0,2.15,0.215,0.0,0.0,1.0,80.0,90.0,1000.0,5.0,0.0,0.2,0.9,1.0,0.001
7390,100.0,10.0,900.0,90.0,99.85,99.85,28.3,3.14,0.15,0.15,871.7,96.86,0.0,80.0,28.0,1000.0,5.0,0.0,0.2,1.0,0.1,0.872
7391,200.0,20.0,800.0,80.0,199.7,99.85,39.0,4.87,0.3,0.15,761.0,95.13,0.0,80.0,36.0,1000.0,5.0,0.0,0.2,1.0,0.2,0.762
7392,300.0,30.0,700.0,70.0,299.7,99.91,84.2,12.015,0.3,0.09,615.8,87.985,0.0,80.0,44.0,1000.0,5.0,0.0,0.2,1.0,0.3,0.617
7393,400.0,40.0,600.0,60.0,399.4,99.88,70.7,11.795,0.6,0.12,529.3,88.205,0.0,80.0,52.0,1000.0,5.0,0.0,0.2,1.0,0.4,0.53
7394,500.0,50.0,500.0,50.0,499.5,99.9,179.45,35.89,0.5,0.1,320.55,64.11,0.0,80.0,60.0,1000.0,5.0,0.0,0.2,1.0,0.5,0.322
7395,600.0,60.0,400.0,40.0,599.45,99.89,208.45,52.115,0.55,0.11,191.55,47.885,0.0,80.0,68.0,1000.0,5.0,0.0,0.2,1.0,0.6,0.192
7396,700.0,70.0,300.0,30.0,699.4,99.94,248.0,82.67,0.6,0.06,52.0,17.33,0.0,80.0,76.0,1000.0,5.0,0.0,0.2,1.0,0.7,0.053
7397,800.0,80.0,200.0,20.0,799.3,99.93,195.85,97.925,0.7,0.07,4.15,2.075,1.0,80.0,84.0,1000.0,5.0,0.0,0.2,1.0,0.8,0.004
7398,900.0,90.0,100.0,10.0,899.1,99.91,99.4,99.4,0.9,0.09,0.6,0.6,1.0,80.0,92.0,1000.0,5.0,0.0,0.2,1.0,0.9,0.0
7399,1000.0,100.0,0.0,0.0,999.0,99.9,0.0,0.0,1.0,0.1,0.0,0.0,1.0,80.0,100.0,1000.0,5.0,0.0,0.2,1.0,1.0,0.0
7400,100.0,10.0,900.0,90.0,1.1,1.1,30.9,3.425,98.9,98.9,869.1,96.575,0.0,80.0,28.0,1000.0,5.0,0.0,0.3,0.1,0.1,0.968
7401,200.0,20.0,800.0,80.0,2.6,1.3,24.15,3.03,197.4,98.7,775.85,96.97,0.0,80.0,26.0,1000.0,5.0,0.0,0.3,0.1,0.2,0.973
7402,300.0,30.0,700.0,70.0,4.4,1.475,22.45,3.215,295.6,98.525,677.55,96.785,0.0,80.0,24.0,1000.0,5.0,0.0,0.3,0.1,0.3,0.974
7403,400.0,40.0,600.0,60.0,6.0,1.505,17.7,2.945,394.0,98.495,582.3,97.055,0.0,80.0,22.0,1000.0,5.0,0.0,0.3,0.1,0.4,0.976
7404,500.0,50.0,500.0,50.0,5.9,1.18,18.1,3.62,494.1,98.82,481.9,96.38,0.0,80.0,20.0,1000.0,5.0,0.0,0.3,0.1,0.5,0.976
7405,600.0,60.0,400.0,40.0,7.75,1.29,11.9,2.97,592.25,98.71,388.1,97.03,0.0,80.0,18.0,1000.0,5.0,0.0,0.3,0.1,0.6,0.98
7406,700.0,70.0,300.0,30.0,8.1,1.155,9.65,3.215,691.9,98.845,290.35,96.785,0.0,80.0,16.0,1000.0,5.0,0.0,0.3,0.1,0.7,0.982
7407,800.0,80.0,200.0,20.0,10.55,1.325,6.2,3.1,789.45,98.675,193.8,96.9,0.0,80.0,14.0,1000.0,5.0,0.0,0.3,0.1,0.8,0.983
7408,900.0,90.0,100.0,10.0,9.95,1.11,3.0,3.0,890.05,98.89,97.0,97.0,0.0,80.0,12.0,1000.0,5.0,0.0,0.3,0.1,0.9,0.986
7409,1000.0,100.0,0.0,0.0,11.8,1.18,0.0,0.0,988.2,98.82,0.0,0.0,0.0,80.0,10.0,1000.0,5.0,0.0,0.3,0.1,1.0,0.988
7410,100.0,10.0,900.0,90.0,2.1,2.1,29.5,3.275,97.9,97.9,870.5,96.725,0.0,80.0,29.0,1000.0,5.0,0.0,0.3,0.2,0.1,0.968
7411,200.0,20.0,800.0,80.0,3.05,1.525,25.45,3.175,196.95,98.475,774.55,96.825,0.0,80.0,28.0,1000.0,5.0,0.0,0.3,0.2,0.2,0.971
7412,300.0,30.0,700.0,70.0,6.05,2.025,24.1,3.44,293.95,97.975,675.9,96.56,0.0,80.0,27.0,1000.0,5.0,0.0,0.3,0.2,0.3,0.968
7413,400.0,40.0,600.0,60.0,8.1,2.015,18.15,3.025,391.9,97.985,581.85,96.975,0.0,80.0,26.0,1000.0,5.0,0.0,0.3,0.2,0.4,0.972
7414,500.0,50.0,500.0,50.0,9.0,1.8,16.2,3.24,491.0,98.2,483.8,96.76,0.0,80.0,25.0,1000.0,5.0,0.0,0.3,0.2,0.5,0.975
7415,600.0,60.0,400.0,40.0,10.65,1.775,11.3,2.82,589.35,98.225,388.7,97.18,0.0,80.0,24.0,1000.0,5.0,0.0,0.3,0.2,0.6,0.977
7416,700.0,70.0,300.0,30.0,13.7,1.965,8.95,2.98,686.3,98.035,291.05,97.02,0.0,80.0,23.0,1000.0,5.0,0.0,0.3,0.2,0.7,0.977
7417,800.0,80.0,200.0,20.0,15.3,1.915,6.05,3.025,784.7,98.085,193.95,96.975,0.0,80.0,22.0,1000.0,5.0,0.0,0.3,0.2,0.8,0.979
7418,900.0,90.0,100.0,10.0,17.0,1.89,3.45,3.45,883.0,98.11,96.55,96.55,0.0,80.0,21.0,1000.0,5.0,0.0,0.3,0.2,0.9,0.979
7419,1000.0,100.0,0.0,0.0,19.2,1.92,0.0,0.0,980.8,98.08,0.0,0.0,0.0,80.0,20.0,1000.0,5.0,0.0,0.3,0.2,1.0,0.981
7420,100.0,10.0,900.0,90.0,2.8,2.8,29.8,3.31,97.2,97.2,870.2,96.69,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.1,0.967
7421,200.0,20.0,800.0,80.0,7.4,3.7,26.95,3.37,192.6,96.3,773.05,96.63,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.2,0.965
7422,300.0,30.0,700.0,70.0,9.35,3.115,25.55,3.65,290.65,96.885,674.45,96.35,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.3,0.964
7423,400.0,40.0,600.0,60.0,14.1,3.525,19.95,3.325,385.9,96.475,580.05,96.675,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.4,0.964
7424,500.0,50.0,500.0,50.0,16.35,3.27,18.55,3.71,483.65,96.73,481.45,96.29,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.5,0.965
7425,600.0,60.0,400.0,40.0,21.3,3.55,13.7,3.42,578.7,96.45,386.3,96.58,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.6,0.964
7426,700.0,70.0,300.0,30.0,22.9,3.275,9.25,3.085,677.1,96.725,290.75,96.915,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.7,0.967
7427,800.0,80.0,200.0,20.0,25.3,3.16,6.65,3.325,774.7,96.84,193.35,96.675,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.8,0.968
7428,900.0,90.0,100.0,10.0,32.0,3.55,4.15,4.15,868.0,96.45,95.85,95.85,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,0.9,0.964
7429,1000.0,100.0,0.0,0.0,36.55,3.655,0.0,0.0,963.45,96.345,0.0,0.0,0.0,80.0,30.0,1000.0,5.0,0.0,0.3,0.3,1.0,0.964
7430,100.0,10.0,900.0,90.0,5.55,5.55,31.1,3.46,94.45,94.45,868.9,96.54,0.0,80.0,31.0,1000.0,5.0,0.0,0.3,0.4,0.1,0.965
7431,200.0,20.0,800.0,80.0,11.0,5.5,28.9,3.595,189.0,94.5,771.1,96.405,0.0,80.0,32.0,1000.0,5.0,0.0,0.3,0.4,0.2,0.96
